keep,place_id,name,rating,review_count,price_level,primary_type,types,areas,queries,address,maps_url
"","ChIJmxHfqwP1MEAR7ejtpRS-7Dg","Buz Bar","4","43","","Restaurant","Restaurant|Restaurant","centre","breakfast","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Buz%20Bar&query_place_id=ChIJmxHfqwP1MEAR7ejtpRS-7Dg"
"","ChIJGYNxyA7xMEARoM_8IBJ9PFM","Baku Castle Bilgah","3.8","43","","Restaurant","Restaurant|Restaurant","centre","pizza","Aslan Salahzade, Bilgah, Baku 1094, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Baku%20Castle%20Bilgah&query_place_id=ChIJGYNxyA7xMEARoM_8IBJ9PFM"
"","ChIJpTaRJxF9MEARa4Ql6CgPGzE","Lahori Chaska restaurant Baku","4.7","42","","Asian restaurant","Asian restaurant|Asian restaurant","centre","Asian restaurant","şəhəri, 46 Rasul Raza küç Bakı şəhəri 46 Rasul Raza küç, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Lahori%20Chaska%20restaurant%20Baku&query_place_id=ChIJpTaRJxF9MEARa4Ql6CgPGzE"
"","ChIJe7NAu0xZMEARMLyuMd7FSxI","Cowboy Pub & Restaurant","4","42","","Pub","Pub|Pub","centre","rooftop restaurant","Nesimi ray, 187 Nizami Küçəsi, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cowboy%20Pub%20%26%20Restaurant&query_place_id=ChIJe7NAu0xZMEARMLyuMd7FSxI"
"","ChIJf8M8Sz59MEARFfooxytknb4","Emiland Boutique","4.6","41","","Restaurant","Restaurant|Restaurant|Pub","centre","cocktail bar","13 Sabit Orujov Street, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Emiland%20Boutique&query_place_id=ChIJf8M8Sz59MEARFfooxytknb4"
"","ChIJT7tcgSRfMEARIyXsIjRkNag","Burger Bey","4.5","41","","Hamburger restaurant","Hamburger restaurant|Hamburger restaurant","centre","burger","76c Sergey Yesenin, Mərdakən, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Burger%20Bey&query_place_id=ChIJT7tcgSRfMEARIyXsIjRkNag"
"","ChIJn2oblYl9MEARZdkXOrQL3eE","Organica Bakery","4.1","41","","Bakery","Bakery|Bakery","centre","bakery","72 Azadliq Ave, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Organica%20Bakery&query_place_id=ChIJn2oblYl9MEARZdkXOrQL3eE"
"","ChIJZ5I1S8aHMEARTahGxxZFPjo","V9 Karaoke & Cinema Rooms","4.2","40","","Karaoke bar","Karaoke bar|Karaoke bar","centre","karaoke","15 Ajami Nakhchivani, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=V9%20Karaoke%20%26%20Cinema%20Rooms&query_place_id=ChIJZ5I1S8aHMEARTahGxxZFPjo"
"","ChIJqbelOV59MEARoCsI_v-XG5Q","Loft Restoran","4.2","40","","Restaurant","Restaurant|Restaurant","centre","restaurant with private rooms","19A Mirali Seyidov, Baku 1138, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Loft%20Restoran&query_place_id=ChIJqbelOV59MEARoCsI_v-XG5Q"
"","ChIJhZyXWQB9MEARslhGCiKoWD4","Tambura","4.9","38","","Turkish restaurant","Turkish restaurant|Turkish restaurant","centre","Turkish restaurant","Mehdi Mehdizadeh Street, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Tambura&query_place_id=ChIJhZyXWQB9MEARslhGCiKoWD4"
"","ChIJJ_TuTwB9MEARu9PwNtCCZv8","Ojakhuri baku","4.7","38","","Restaurant","Restaurant|Restaurant","centre","Georgian restaurant","1000 Khojali Avenue, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ojakhuri%20baku&query_place_id=ChIJJ_TuTwB9MEARu9PwNtCCZv8"
"","ChIJzSYDlUl9MEARgBLXhjqkurU","Watermelon Lounge","3.2","38","","Restaurant","Restaurant|Restaurant","centre","hookah lounge","58x Bulbul Ave, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Watermelon%20Lounge&query_place_id=ChIJzSYDlUl9MEARgBLXhjqkurU"
"","ChIJF62_q12LMEARBMeC8ArZj-M","Pizza Mizza Zabrat","4.7","37","","Pizza restaurant","Pizza restaurant|Pizza restaurant","centre","pizza","Unnamed Road, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pizza%20Mizza%20Zabrat&query_place_id=ChIJF62_q12LMEARBMeC8ArZj-M"
"","ChIJZcMdipJfMEARxIIiPnK-ZqA","Domino's Pizza Mərdəkan","4.5","37","","Pizza restaurant","Pizza restaurant|Pizza restaurant","centre","pizza","98A, S.Yesenin küçəsi, Mardakan 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Domino's%20Pizza%20M%C9%99rd%C9%99kan&query_place_id=ChIJZcMdipJfMEARxIIiPnK-ZqA"
"","ChIJF4LGxfKLOkARQhvK7Ik1hrE","Old Karvansaray","4.2","37","","Historical landmark","Historical landmark|Historical landmark","centre","Azerbaijani restaurant","5FJG+GXR, Sangachal, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Old%20Karvansaray&query_place_id=ChIJF4LGxfKLOkARQhvK7Ik1hrE"
"","ChIJHQbzkBlfMEARe8C_bVGmsng","Abant Kahvecisi Merdekan","4.4","35","","Coffee store","Coffee store|Coffee store","centre","coffee shop","küçesi No 1, Merdeken gasabası, Bakı şeheri,Xazar reyonu, Sergey Yesenin, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Abant%20Kahvecisi%20Merdekan&query_place_id=ChIJHQbzkBlfMEARe8C_bVGmsng"
"","ChIJibg1CznxMEARave_qii9Ask","Amburan Winter Garden","4","35","","Restaurant","Restaurant|Restaurant|Bar|Kebab shop","centre","Indian restaurant","zagulba highway bilgah, Baku 1094, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Amburan%20Winter%20Garden&query_place_id=ChIJibg1CznxMEARave_qii9Ask"
"","ChIJS-yHvHp9MEARn1xjpy2H-lQ","Qədim Qəbələ Mərdəkan (Buzovna Şüvəlan Yolu)","3.9","35","","Restaurant","Restaurant|Restaurant","centre","restaurant with private rooms","Şosesi, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Q%C9%99dim%20Q%C9%99b%C9%99l%C9%99%20M%C9%99rd%C9%99kan%20(Buzovna%20%C5%9E%C3%BCv%C9%99lan%20Yolu)&query_place_id=ChIJS-yHvHp9MEARn1xjpy2H-lQ"
"","ChIJccErUAx9MEARGt-NrUg9sls","Cənnət Gəncə","4.5","34","","Restaurant","Restaurant|Restaurant","centre","national cuisine restaurant","District Court, Ahmed Agaoglu 26, Narimanov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=C%C9%99nn%C9%99t%20G%C9%99nc%C9%99&query_place_id=ChIJccErUAx9MEARGt-NrUg9sls"
"","ChIJORHUMT9jMEARVGNULkKV3hM","AkDeniz Fish Restaurant","4.4","34","","Restaurant","Restaurant|Restaurant","centre","seafood restaurant","61 Rustam Rustamov, Baku 1095, Azerbaijan","https://www.google.com/maps/search/?api=1&query=AkDeniz%20Fish%20Restaurant&query_place_id=ChIJORHUMT9jMEARVGNULkKV3hM"
"","ChIJd8jqTgCTMEARjSfJPTrPNKw","Daglilar balıq evi Novxanı","4.3","34","","Restaurant","Restaurant|Restaurant","centre","fine dining restaurant","HQFF+JCP, Novxanı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Daglilar%20bal%C4%B1q%20evi%20Novxan%C4%B1&query_place_id=ChIJd8jqTgCTMEARjSfJPTrPNKw"
"","ChIJyU9TpUVfMEAReH7uS-jOQi0","Duz-Çörək","4.2","34","","Restaurant","Restaurant|Restaurant","centre","national cuisine restaurant","Buzovna-Şüvəlan şosesi, 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Duz-%C3%87%C3%B6r%C9%99k&query_place_id=ChIJyU9TpUVfMEAReH7uS-jOQi0"
"","ChIJkwLFOgBfMEAR01BkLVFO3lY","Rubai restoranı","4.2","33","","Restaurant","Restaurant|Restaurant","centre","Georgian restaurant","F5P7+R87, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Rubai%20restoran%C4%B1&query_place_id=ChIJkwLFOgBfMEAR01BkLVFO3lY"
"","ChIJyStIHS3zMEARD2BzaCPicyo","Balıqçı Həmidin Restoranı","3.9","33","","Restaurant","Restaurant|Restaurant","centre","live music restaurant","Nardaran, Bakı 1039, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bal%C4%B1q%C3%A7%C4%B1%20H%C9%99midin%20Restoran%C4%B1&query_place_id=ChIJyStIHS3zMEARD2BzaCPicyo"
"","ChIJvUCZKb2HMEARfBauJUejZQQ","Sumo Sushi Bar","4.8","32","","Sushi restaurant","Sushi restaurant|Sushi restaurant|Fish restaurant|Sushi takeaway","centre","sushi restaurant","40 Mirmahmud Kazımovski, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Sumo%20Sushi%20Bar&query_place_id=ChIJvUCZKb2HMEARfBauJUejZQQ"
"","ChIJs_B49Z1jMEARC54sknUasyk","Qədim Faxralı","4.7","32","","Georgian restaurant","Georgian restaurant|Georgian restaurant","centre","Georgian restaurant","Kamil Balakishiyev St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Q%C9%99dim%20Faxral%C4%B1&query_place_id=ChIJs_B49Z1jMEARC54sknUasyk"
"","ChIJ1dle2LN9MEARVpPHCvVUIlk","Badam Patisserie","4.4","32","","Dessert restaurant","Dessert restaurant|Dessert restaurant","centre","dessert","1/32, 40°22'11. 49°50'29.0""E, 1 Azerbaijan Ave, Sumqayit 5000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Badam%20Patisserie&query_place_id=ChIJ1dle2LN9MEARVpPHCvVUIlk"
"","ChIJ13qDrRRfMEARzujBDuSvC6k","Drmeat Buzovna","4.4","32","","Restaurant","Restaurant|Restaurant","centre","pizza","Xəzər rayonu, Buzovna qəsəbəsi, Təzə yol, Bakü 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Drmeat%20Buzovna&query_place_id=ChIJ13qDrRRfMEARzujBDuSvC6k"
"","ChIJz5Qbz159MEARlf37oDSPrIM","Mitz Burger","4.3","32","","Fast food restaurant","Fast food restaurant|Fast food restaurant","centre","burger","ZEFİR MALL, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mitz%20Burger&query_place_id=ChIJz5Qbz159MEARlf37oDSPrIM"
"","ChIJw2cAeC99MEAR7Kbp_x25fJg","Palato Cafe","4.7","31","","Italian restaurant","Italian restaurant|Italian restaurant","centre","Italian restaurant","17 Rashid Behbudov St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Palato%20Cafe&query_place_id=ChIJw2cAeC99MEAR7Kbp_x25fJg"
"","ChIJcbxLOYCHMEARdUPmHiVqPHE","Restoran N-FES","4.6","31","","Restaurant","Restaurant|Restaurant","centre","national cuisine restaurant","Azər Əliyev, Nasimi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Restoran%20N-FES&query_place_id=ChIJcbxLOYCHMEARdUPmHiVqPHE"
"","ChIJV4ahKIZ9MEAR1qRY1FSnksA","Zeppelin","4.3","31","","Wine bar","Wine bar|Wine bar","centre","cocktail bar","3 Baku Natavan dongesi, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Zeppelin&query_place_id=ChIJV4ahKIZ9MEAR1qRY1FSnksA"
"","ChIJcxHQBwDzMEAR09lMC0YK8p4","MAIZE","3.9","31","","Restaurant","Restaurant|Restaurant","centre","fine dining restaurant","HXRH+RGH, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=MAIZE&query_place_id=ChIJcxHQBwDzMEAR09lMC0YK8p4"
"","ChIJBYi8iarxMEARwZWkK4nir4o","BİR İKİ Döner Shop Amburan Mall","3.8","31","","Fast food restaurant","Fast food restaurant|Fast food restaurant","Bilgah, Azerbaijan","cafe","Amburan Mall, Bilgəh, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=B%C4%B0R%20%C4%B0K%C4%B0%20D%C3%B6ner%20Shop%20Amburan%20Mall&query_place_id=ChIJBYi8iarxMEARwZWkK4nir4o"
"","ChIJ7WpaAU2HMEARatyDQmF9QZ4","""Qəbələ Təndir"" restoranı","4.6","30","","Restaurant","Restaurant|Restaurant","centre","rooftop restaurant","62 Ataturk avenue, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%22Q%C9%99b%C9%99l%C9%99%20T%C9%99ndir%22%20restoran%C4%B1&query_place_id=ChIJ7WpaAU2HMEARatyDQmF9QZ4"
"","ChIJOag2SQBfMEARIEf3fUltMVg","OLD TBİLİSİ","4.5","30","","Georgian restaurant","Georgian restaurant|Georgian restaurant","centre","Georgian restaurant","G424+77X, Azerbaijan","https://www.google.com/maps/search/?api=1&query=OLD%20TB%C4%B0L%C4%B0S%C4%B0&query_place_id=ChIJOag2SQBfMEARIEf3fUltMVg"
"","ChIJ_Wzkmpn1MEARpos_yMt82yo","Forel Restoran","4.4","30","","Restaurant","Restaurant|Restaurant","centre","fine dining restaurant","Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Forel%20Restoran&query_place_id=ChIJ_Wzkmpn1MEARpos_yMt82yo"
"","ChIJG7E58xh9MEARtszOXz6W0N8","Leo Private Cinema Rooms","4.4","30","","Restaurant","Restaurant|Restaurant","centre","restaurant with private rooms","49 ул. Физули, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Leo%20Private%20Cinema%20Rooms&query_place_id=ChIJG7E58xh9MEARtszOXz6W0N8"
"","ChIJHxUD6-uLMEAR38TqxGcPKZk","Köz Dönər Qədirxum","4.3","30","","Restaurant","Restaurant|Restaurant","centre","fine dining restaurant","Zabrat 2 Dairəsinin yaxınlığı, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=K%C3%B6z%20D%C3%B6n%C9%99r%20Q%C9%99dirxum&query_place_id=ChIJHxUD6-uLMEAR38TqxGcPKZk"
"","ChIJSU9p6FZ9MEARET6U5p0_D2Q","Güngöroğlu Paxlava","4.2","30","","Sweets and dessert buffet","Sweets and dessert buffet|Sweets and dessert buffet","centre","dessert","111A Badandar şossesi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=G%C3%BCng%C3%B6ro%C4%9Flu%20Paxlava&query_place_id=ChIJSU9p6FZ9MEARET6U5p0_D2Q"
"","ChIJD1k-hznnOkAREjmK3EE-oKU","Alat Ailevi Liman Restorani","4.1","30","","Restaurant","Restaurant|Restaurant","centre","kebab","XC84+7W6 Liman Restoranı, Ələt qəsəbəsi, Ələt, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Alat%20Ailevi%20Liman%20Restorani&query_place_id=ChIJD1k-hznnOkAREjmK3EE-oKU"
"","ChIJaWF8eKF9MEARHGcIxNzEpkA","Black City Lounge & Terrace","3.8","30","","Restaurant","Restaurant|Restaurant","centre","rooftop restaurant","4C Khagani Rustamov St, Baku 1010, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Black%20City%20Lounge%20%26%20Terrace&query_place_id=ChIJaWF8eKF9MEARHGcIxNzEpkA"
"","ChIJcTy6WwBZMEAR4k5Gkk5JVfY","Bihter Baku Merdekan","5","29","","Turkish restaurant","Turkish restaurant|Turkish restaurant|Restaurant","centre","Turkish restaurant","Güney Azerbaycan mərdakan, bakü 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bihter%20Baku%20Merdekan&query_place_id=ChIJcTy6WwBZMEAR4k5Gkk5JVfY"
"","ChIJpa0czt19MEARUbUWh8SOmZY","Palazzo Food Court","4.9","29","","Restaurant","Restaurant|Restaurant","centre","Italian restaurant","Bakı Şeheri, 86D Xaqani, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Palazzo%20Food%20Court&query_place_id=ChIJpa0czt19MEARUbUWh8SOmZY"
"","ChIJRZeQCwB9MEARPSZmO-JPJN4","Bursa Kebap Evi - Sevinc Mall","4.7","29","","Turkish restaurant","Turkish restaurant|Turkish restaurant","centre","Turkish restaurant","5, 1002 Tofig Abbasov St, Baku 1002, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bursa%20Kebap%20Evi%20-%20Sevinc%20Mall&query_place_id=ChIJRZeQCwB9MEARPSZmO-JPJN4"
"","ChIJlSHu5hZjMEARSWb3MHnIbpU","IMBEER BAKU","4.5","29","","Restaurant","Restaurant|Restaurant|Bar|Pub","centre","sushi restaurant","19 Samadbey Mehmandarov Pros, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=IMBEER%20BAKU&query_place_id=ChIJlSHu5hZjMEARSWb3MHnIbpU"
"","ChIJAZMUMDRiMEARofsaKHQPKt4","Praga Pub","4.3","29","","Restaurant","Restaurant|Restaurant","centre","national cuisine restaurant","CXC9+XW6, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Praga%20Pub&query_place_id=ChIJAZMUMDRiMEARofsaKHQPKt4"
"","ChIJZ6fzObfzMEARQ6CVgeR_iac","Vida Cafe","5","28","","Restaurant","Restaurant|Restaurant","centre","breakfast","Sea Breeze Resort, 31 Dalan, Nardaran 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Vida%20Cafe&query_place_id=ChIJZ6fzObfzMEARQ6CVgeR_iac"
"","ChIJ9Q1jd8l9MEARhauP0q2Q4Sk","Qebele Araz Restoran","4.6","28","","Restaurant","Restaurant|Restaurant","centre","restaurant with private rooms","CV2P+MH6 ECM plant, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qebele%20Araz%20Restoran&query_place_id=ChIJ9Q1jd8l9MEARhauP0q2Q4Sk"
"","ChIJ1cq0gVnzMEAR26DP-Cnp01I","Giotto Restaurant Marina","4.5","28","","Italian restaurant","Italian restaurant|Italian restaurant|Restaurant|Turkish restaurant","centre","Italian restaurant","HWMW+XC, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Giotto%20Restaurant%20Marina&query_place_id=ChIJ1cq0gVnzMEAR26DP-Cnp01I"
"","ChIJeWAJJBpfMEAREOFkwbxnr14","Papa John's Şüvəlan Park Ticarət Mərkəzi","4.4","28","","Pizza restaurant","Pizza restaurant|Pizza restaurant|Takeout Restaurant|Pizza Takeout","centre","burger","Almaz Ildırımlı, 68 Zahid Gambarov St, Baku 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Papa%20John's%20%C5%9E%C3%BCv%C9%99lan%20Park%20Ticar%C9%99t%20M%C9%99rk%C9%99zi&query_place_id=ChIJeWAJJBpfMEAREOFkwbxnr14"
"","ChIJ26jE26qLMEAR031EcAede2o","Luver Wedding House","4.4","28","","Restaurant","Restaurant|Restaurant","centre","tea house","FXR3+MVG, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Luver%20Wedding%20House&query_place_id=ChIJ26jE26qLMEAR031EcAede2o"
"","ChIJnb_Y86OIOkAReDqR7CGEzpQ","Xezri Restaran","3.9","28","","Restaurant","Restaurant|Restaurant","centre","fine dining restaurant","6HCG+38V, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Xezri%20Restaran&query_place_id=ChIJnb_Y86OIOkAReDqR7CGEzpQ"
"","ChIJzbqo4g3uOkARO5RNh5ED8qw","Qızılqum Restoranı","3.8","28","","Restaurant","Restaurant|Restaurant","centre","kebab","3C38+J97, Qobustan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Q%C4%B1z%C4%B1lqum%20Restoran%C4%B1&query_place_id=ChIJzbqo4g3uOkARO5RNh5ED8qw"
"","ChIJJ3N-Igf1MEAR3BFNyVeWlDk","Keyfi Ət Dönər","3.8","28","","Fast food restaurant","Fast food restaurant|Fast food restaurant","centre","burger","G2J3+VWG, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Keyfi%20%C6%8Ft%20D%C3%B6n%C9%99r&query_place_id=ChIJJ3N-Igf1MEAR3BFNyVeWlDk"
"","ChIJP8FcMQDzMEARYGY2NKxCyVM","Beerbasha Pub Seabreeze","2.7","28","","Beer hall","Beer hall|Beer hall","centre","pub","HXRH+Q7, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Beerbasha%20Pub%20Seabreeze&query_place_id=ChIJP8FcMQDzMEARYGY2NKxCyVM"
"","ChIJzXXsLh7zMEARNd2GxK2QNlg","Zen Seabreeze","4.9","27","","Pan-Asian restaurant","Pan-Asian restaurant|Pan-Asian restaurant|Coffee shop|Hookah bar|Lounge bar","centre","sea view restaurant","Marina Village Sea Breeze, Baku 1088, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Zen%20Seabreeze&query_place_id=ChIJzXXsLh7zMEARNd2GxK2QNlg"
"","ChIJOw07v5x9MEARQn0N6JjZC0M","Flame Restaurant","4.5","27","","Steak house","Steak house|Steak house|Fast food restaurant|Meat dish restaurant|Restaurant","centre","steak house","3rd floor, City Park Mall, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Flame%20Restaurant&query_place_id=ChIJOw07v5x9MEARQn0N6JjZC0M"
"","ChIJ94s6FeZhMEARoUGnG0thU00","Tbilisi Garden","4.4","27","","Restaurant","Restaurant|Restaurant","centre","restaurant with private rooms","1 Ilgar Mammadov, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Tbilisi%20Garden&query_place_id=ChIJ94s6FeZhMEARoUGnG0thU00"
"","ChIJT0_NJyP1MEARoQywWJU6Ymc","Alov Dönər","4.3","27","","Fast food restaurant","Fast food restaurant|Fast food restaurant","centre","fine dining restaurant","26 Rasim Imanov, Buzovna 0041, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Alov%20D%C3%B6n%C9%99r&query_place_id=ChIJT0_NJyP1MEARoQywWJU6Ymc"
"","ChIJnSLOvph5MEAR8znVM1o-AlA","Marmaris","3.7","27","","Restaurant","Restaurant|Restaurant","centre","sea view restaurant","8R43+695, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Marmaris&query_place_id=ChIJnSLOvph5MEAR8znVM1o-AlA"
"","ChIJYTRmv3HxMEARgIuNYhkO0Vs","TAP QUTAB","3.1","27","","Restaurant","Restaurant|Restaurant","centre|Bilgah, Azerbaijan","qutab|cafe","Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=TAP%20QUTAB&query_place_id=ChIJYTRmv3HxMEARgIuNYhkO0Vs"
"","ChIJQzXDXQB9MEARb6oFe8qLso8","Caspian RestoPub","5","26","","Restaurant","Restaurant|Restaurant","centre","national cuisine restaurant","şəhəri, Natəvan döngəsi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Caspian%20RestoPub&query_place_id=ChIJQzXDXQB9MEARb6oFe8qLso8"
"","ChIJjT8tFgCJOkARnqaNgm40FnE","AcıbəyÇiyköftə","4.9","26","","Family restaurant","Family restaurant|Family restaurant","centre","family restaurant","6HFH+86W, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ac%C4%B1b%C9%99y%C3%87iyk%C3%B6ft%C9%99&query_place_id=ChIJjT8tFgCJOkARnqaNgm40FnE"
"","ChIJxUU_JqaJOkARq83yrlwDGZo","Nurano","4.6","26","","Coffee shop","Coffee shop|Coffee shop","centre","coffee shop","5 Baku-Alat-Gazakh-Georgia Hwy, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nurano&query_place_id=ChIJxUU_JqaJOkARq83yrlwDGZo"
"","ChIJg-trwOF9MEARFr2GwS5dHe8","Organica Bakery 2","4.3","26","","Bakery","Bakery|Bakery","centre","bakery","9VG2+8JC, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Organica%20Bakery%202&query_place_id=ChIJg-trwOF9MEARFr2GwS5dHe8"
"","ChIJCQpqvyNfMEARvEofWN6RrkU","Kartuli Sakhli","4.8","25","","Bakery","Bakery|Bakery","centre","cheesecake","92F Sergey Yesenin, Mardakan 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kartuli%20Sakhli&query_place_id=ChIJCQpqvyNfMEARvEofWN6RrkU"
"","ChIJFVUMKRBjMEARdPk9-tRffxA","Ağadayi restaurant","4.8","25","","Restaurant","Restaurant|Restaurant","centre","national cuisine restaurant","Nizami rayonu,Babək prospekti, küç 4 Şərq, Baku 1022, Azerbaijan","https://www.google.com/maps/search/?api=1&query=A%C4%9Fadayi%20restaurant&query_place_id=ChIJFVUMKRBjMEARdPk9-tRffxA"
"","ChIJBa7CQ8JeMEARpaWEIrtgXqM","Shale","4.6","25","","Restaurant","Restaurant|Restaurant","centre","dessert","F5M6+PHF, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Shale&query_place_id=ChIJBa7CQ8JeMEARpaWEIrtgXqM"
"","ChIJO1I2Hb6GOkARjZDlF9o9rVw","Montenegro","4.5","25","","Hotel","Hotel|Hotel","centre","breakfast","7J5V+FH8, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Montenegro&query_place_id=ChIJO1I2Hb6GOkARjZDlF9o9rVw"
"","ChIJqb3w8LdZMEARf5PYzxQovf0","Bagda Restoran","4.4","25","","Restaurant","Restaurant|Restaurant","centre","live music restaurant","Mardakan 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bagda%20Restoran&query_place_id=ChIJqb3w8LdZMEARf5PYzxQovf0"
