keep,place_id,name,establishment_type,rating,review_count,price_level,primary_type,areas,address,maps_url
"1","ChIJG6rre719MEARVv4ZAv8HJiA","Gaumarjos GEORGIAN CUISINE Грузинский ресторан","restaurant","4.8","304","","Georgian restaurant","centre","43a Samad Vurgun, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Gaumarjos%20GEORGIAN%20CUISINE%20%D0%93%D1%80%D1%83%D0%B7%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D1%80%D0%B5%D1%81%D1%82%D0%BE%D1%80%D0%B0%D0%BD&query_place_id=ChIJG6rre719MEARVv4ZAv8HJiA"
"1","ChIJl4tf27R9MEARNyMpCKT2SYk","Galateya","restaurant","4.7","299","","Restaurant","centre","9R8M+2MF, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Galateya&query_place_id=ChIJl4tf27R9MEARNyMpCKT2SYk"
"1","ChIJCTyRoNZ9MEAR8Sr4A0RxZYQ","42 Coffee Roasters","cafe_coffee","4.7","293","","Coffee shop","centre","41 Khagani Street, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=42%20Coffee%20Roasters&query_place_id=ChIJCTyRoNZ9MEAR8Sr4A0RxZYQ"
"1","ChIJR6r_w7t9MEARsCW5NCsGlYo","Hanzade Restaurant","restaurant","4.5","293","","Turkish restaurant","centre","122G Samad Vurgun, Baku 1022, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Hanzade%20Restaurant&query_place_id=ChIJR6r_w7t9MEARsCW5NCsGlYo"
"1","ChIJP4ic5MN9MEAR3CGd3dlBdEI","Salt’ n Pepper Restaurant","restaurant","4.9","287","","Indian restaurant","centre","Mammadaliyev street shop, 19 Yusif Mammadaliyev St, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Salt%E2%80%99%20n%20Pepper%20Restaurant&query_place_id=ChIJP4ic5MN9MEAR3CGd3dlBdEI"
"1","ChIJkSsrGyt9MEAR6CYIyH5oa2U","Art Club Restaurant","restaurant","4.7","276","","Restaurant","centre","Icherisheher, 9 Asaf Zeynalli street, Baku 1095, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Art%20Club%20Restaurant&query_place_id=ChIJkSsrGyt9MEAR6CYIyH5oa2U"
"1","ChIJXxO_zQyHMEARRV-uiNYb5no","Pera Lounge & Karaoke","lounge_hookah","4.5","274","","Restaurant","centre","7 Najaf Narimanov, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pera%20Lounge%20%26%20Karaoke&query_place_id=ChIJXxO_zQyHMEARRV-uiNYb5no"
"1","ChIJCUPZwY59MEARlOkOYreuzAE","Kitchen Plus restoran","restaurant","4.3","266","","Restaurant","centre","Baku White City Office Building, 8 November Ave, Baku 1025, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kitchen%20Plus%20restoran&query_place_id=ChIJCUPZwY59MEARlOkOYreuzAE"
"1","ChIJrXi9U5x9MEARPhOAwCEBdn8","Perity kafe","cafe_coffee","4.7","258","","Cafe","centre","157 Lev Tolstoy, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Perity%20kafe&query_place_id=ChIJrXi9U5x9MEARPhOAwCEBdn8"
"1","ChIJr9r0LAB9MEAREMHZlw_g_wY","Restaurant Golden Fish","restaurant","4.8","255","","Seafood restaurant","centre","52 Nizami St, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Restaurant%20Golden%20Fish&query_place_id=ChIJr9r0LAB9MEAREMHZlw_g_wY"
"1","ChIJfTzafXPzMEARYOSU0VZJ3E0","Shore House Baku","restaurant","4.2","251","","Restaurant","centre","Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Shore%20House%20Baku&query_place_id=ChIJfTzafXPzMEARYOSU0VZJ3E0"
"1","ChIJbR5Svsx9MEARBrofQ-cONWo","Coffee Space Baku","cafe_coffee","4.7","246","","Coffee shop","centre","17 Hüseyn Cavid Prospekti, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Coffee%20Space%20Baku&query_place_id=ChIJbR5Svsx9MEARBrofQ-cONWo"
"1","ChIJ56WFSgN9MEAR4pIk7oPx2O0","BAKU Restaurant & Shisha Lounge","lounge_hookah","4.6","242","","Restaurant","centre","33A Istiglaliyyat St, Baku 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=BAKU%20Restaurant%20%26%20Shisha%20Lounge&query_place_id=ChIJ56WFSgN9MEAR4pIk7oPx2O0"
"1","ChIJMc_4KsN9MEARwLoAlcHHbUs","United Coffee Beans","cafe_coffee","4.8","233","","Coffee shop","centre","32 Khojali Avenue, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=United%20Coffee%20Beans&query_place_id=ChIJMc_4KsN9MEARwLoAlcHHbUs"
"1","ChIJ-Uh56QZ9MEARrRBZI2gnUsA","Street Lounge Baku","lounge_hookah","4.6","228","","Lounge bar","centre","9VH5+864, Nizami St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Street%20Lounge%20Baku&query_place_id=ChIJ-Uh56QZ9MEARrRBZI2gnUsA"
"1","ChIJCQiFGYt9MEAR9oSkX-kIPpk","United Coffee Beans","cafe_coffee","4.7","225","","Coffee shop","centre","B.Britaniya səfirliyinin yaxınlığı, 26/32 Khagani Street, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=United%20Coffee%20Beans&query_place_id=ChIJCQiFGYt9MEAR9oSkX-kIPpk"
"1","ChIJBQtnIhljMEARO90ntO8Rtto","""Su Səsi"" restoranı","restaurant","4.4","221","","Restaurant","centre","2403 Mikayil Aliyev, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%22Su%20S%C9%99si%22%20restoran%C4%B1&query_place_id=ChIJBQtnIhljMEARO90ntO8Rtto"
"1","ChIJEwmyDbp9MEAR76D4plsvwYM","ETUD BAKU","bar_pub","4.3","215","","Bar","centre","16 İslam Səfərli, Bakı 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=ETUD%20BAKU&query_place_id=ChIJEwmyDbp9MEAR76D4plsvwYM"
"1","ChIJ9_9AOgB9MEARLvsUofUus6A","Burger Yiyelim","quick_bites","4.3","211","","Fast food restaurant","centre","9 Tarlan Aliyarbeyov St, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Burger%20Yiyelim&query_place_id=ChIJ9_9AOgB9MEARLvsUofUus6A"
"1","ChIJ2Us9XJN9MEARz9kXZmrKlbk","Bukhari Georgian Restaurant","restaurant","4.2","207","","Georgian restaurant","centre","214 Abdullah Shaig, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bukhari%20Georgian%20Restaurant&query_place_id=ChIJ2Us9XJN9MEARz9kXZmrKlbk"
"1","ChIJHdWTqwF9MEARgmEi0XVaa60","Scalini","restaurant","4.1","203","","Italian restaurant","centre","9VG6+6J8, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Scalini&query_place_id=ChIJHdWTqwF9MEARgmEi0XVaa60"
"1","ChIJcQMS8Ed9MEARB1uJN4sr1Co","Afghan Restaurant Baku","restaurant","4.9","202","","Asian restaurant","centre","5 Abdulkarim alizada, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Afghan%20Restaurant%20Baku&query_place_id=ChIJcQMS8Ed9MEARB1uJN4sr1Co"
"1","ChIJBwBQyrZ9MEAR1_wT7y6Rvo8","Arabica Lounge","lounge_hookah","4.6","202","","Restaurant","centre","9R9Q+W46, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Arabica%20Lounge&query_place_id=ChIJBwBQyrZ9MEAR1_wT7y6Rvo8"
"1","ChIJPdXzuWhfMEARMOVwJENBzK0","Qoşa Qala Restoran","restaurant","4.1","185","","Restaurant","centre","67, Buzovna qəsəbəsi, Bağlar massivi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qo%C5%9Fa%20Qala%20Restoran&query_place_id=ChIJPdXzuWhfMEARMOVwJENBzK0"
"1","ChIJwWyRZgB9MEAR7btLPR2kBeI","WOOGA Korean Steakhouse","restaurant","4.5","184","","Korean restaurant","centre","5 1-ci yaşıl ada, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=WOOGA%20Korean%20Steakhouse&query_place_id=ChIJwWyRZgB9MEAR7btLPR2kBeI"
"1","ChIJ_2baCrx9MEARpG52sdVpYEA","Madison Baku","bar_pub","4.7","180","","Bar","centre","11 Rasul Rza, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Madison%20Baku&query_place_id=ChIJ_2baCrx9MEARpG52sdVpYEA"
"1","ChIJRbTbSQB9MEARRkZW49wfghg","Bitter Bar & Eatery","bar_pub","4.5","177","","Cocktail bar","centre","12a Şövkət Ələkbərova, Bakı 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bitter%20Bar%20%26%20Eatery&query_place_id=ChIJRbTbSQB9MEARRkZW49wfghg"
"1","ChIJl2wZzyN9MEARgJ-TVbCu6Oo","Double Eleven Cocktail & Wine Bar","bar_pub","4.8","176","","Wine bar","centre","6C Haji Zeynalabdin Taghiyev St, Baku 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Double%20Eleven%20Cocktail%20%26%20Wine%20Bar&query_place_id=ChIJl2wZzyN9MEARgJ-TVbCu6Oo"
"1","ChIJ-WDhIgB9MEAR2shkLUkcB8w","Luce di Strada","restaurant","4.7","175","","Italian restaurant","centre","14 Yusif Mammadaliyev St, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Luce%20di%20Strada&query_place_id=ChIJ-WDhIgB9MEAR2shkLUkcB8w"
"1","ChIJWXIIl9x9MEARnYrIgp6SWIs","Jasmine Port Baku","restaurant","4","173","","Asian restaurant","centre","153 Neftchilar Ave, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Jasmine%20Port%20Baku&query_place_id=ChIJWXIIl9x9MEARnYrIgp6SWIs"
"1","ChIJP-XxTwB9MEARjxXxebJojYk","Chiki Yaki","restaurant","4.6","161","","Asian restaurant","centre","Nasimi district, Sahib Zeynalov St, 23A entrance, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Chiki%20Yaki&query_place_id=ChIJP-XxTwB9MEARjxXxebJojYk"
"1","ChIJXc_Hse19MEARq_9bDn0NZz8","EL Piano Baku Restaurant","restaurant","4.2","161","","Restaurant","centre","str. 27 Nazim Hikmat, Baku 1100, Azerbaijan","https://www.google.com/maps/search/?api=1&query=EL%20Piano%20Baku%20Restaurant&query_place_id=ChIJXc_Hse19MEARq_9bDn0NZz8"
"1","ChIJIQHp1cB9MEAR4CdHZss0qTg","MYST Lounge by Mr. Smoke","lounge_hookah","4.7","156","","Hookah bar","centre","2 Yusif Mammadaliyev St, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=MYST%20Lounge%20by%20Mr.%20Smoke&query_place_id=ChIJIQHp1cB9MEAR4CdHZss0qTg"
"1","ChIJ2aG3UD_xMEARvLQc8FuOo4s","Villa Turkish Cuisine","restaurant","4.4","148","","Turkish restaurant","centre","Amburan Mall, Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Villa%20Turkish%20Cuisine&query_place_id=ChIJ2aG3UD_xMEARvLQc8FuOo4s"
"1","ChIJKVRZMUb1MEARMdKhnxCI7W8","Mangal Steak House Zugulba","restaurant","4.4","146","","Restaurant","centre","Güloğlan Məmmədov, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mangal%20Steak%20House%20Zugulba&query_place_id=ChIJKVRZMUb1MEARMdKhnxCI7W8"
"1","ChIJj6f0JLN9MEARoP2i3e2_9J8","Mangalia Food Baku","restaurant","4.6","143","","Restaurant","centre","57A Azerbaijan Ave, Baku 1009, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mangalia%20Food%20Baku&query_place_id=ChIJj6f0JLN9MEARoP2i3e2_9J8"
"1","ChIJaSxcSsJ9MEARYOa3_-YAYp4","Hill Restaurant","restaurant","4.3","140","","Restaurant","centre","108a, 1073 Abbasgulu Abbaszadeh, Baku 1073, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Hill%20Restaurant&query_place_id=ChIJaSxcSsJ9MEARYOa3_-YAYp4"
"1","ChIJKc-Di5x9MEAR4HOKOo-gVUQ","Jasmine Restaurant","restaurant","4.4","133","","Restaurant","centre","6 Bakıxanov Küçəsi, Bakı 1022, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Jasmine%20Restaurant&query_place_id=ChIJKc-Di5x9MEAR4HOKOo-gVUQ"
"1","ChIJ69oEkWOJMEARm91VhZaO65Y","Hacıbey Restoranı","restaurant","4.4","127","","Restaurant","centre","Biləcəri Bakı, Azərbaycan 40, 49.809129 448205, BAKI 1117, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Hac%C4%B1bey%20Restoran%C4%B1&query_place_id=ChIJ69oEkWOJMEARm91VhZaO65Y"
"1","ChIJdyfhv7Z9MEAR3Bu8PZj3eDA","Berlin dönər","restaurant","4.3","127","","Restaurant","centre","Azerbaijan, 63 Nizami Gəncəvi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Berlin%20d%C3%B6n%C9%99r&query_place_id=ChIJdyfhv7Z9MEAR3Bu8PZj3eDA"
"1","ChIJN7ZGN8xjMEARuc3J_1KZux8","Armood Baku","restaurant","4.3","122","","Restaurant","centre","17 Samadbey Mehmandarov Pros, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Armood%20Baku&query_place_id=ChIJN7ZGN8xjMEARuc3J_1KZux8"
"1","ChIJdeTKr-p9MEARUfNNRno_apg","Tulsi Indian Restaurant","restaurant","4.3","119","","Indian restaurant","centre","Noyabr prospekti, 20 C Baku, Marriottboulevard Hotel döng, Baku 1040, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Tulsi%20Indian%20Restaurant&query_place_id=ChIJdeTKr-p9MEARUfNNRno_apg"
"1","ChIJ138LXDp9MEARL41SXjsS4q4","Asian Street Food","restaurant","4.2","117","","Restaurant","centre","5 Abdulkarim Ali-Zadeh St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Asian%20Street%20Food&query_place_id=ChIJ138LXDp9MEARL41SXjsS4q4"
"1","ChIJoQPRJP-HMEAR_ubWXnsTg7Y","La Terracce","restaurant","4.2","117","","Restaurant","centre","1/25 Ahmad Rajabli, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=La%20Terracce&query_place_id=ChIJoQPRJP-HMEAR_ubWXnsTg7Y"
"1","ChIJX0WS9i1fMEARZi7xRm7NyEM","Qosha Qala Restoran","restaurant","4.2","113","","Restaurant","centre","Haji Zeynalabdin Tagiyev, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qosha%20Qala%20Restoran&query_place_id=ChIJX0WS9i1fMEARZi7xRm7NyEM"
"1","ChIJ68XIoU9lMEARcCSBbqwire0","Ozan","restaurant","4.6","112","","Restaurant","centre","9XF9+8MC, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ozan&query_place_id=ChIJ68XIoU9lMEARcCSBbqwire0"
"1","ChIJj-GI4sx9MEARZ-xyqm_tswM","Nal baku cafe & lounge","lounge_hookah","4.7","107","","Hookah bar","centre","77A Mikayıl Müşfiq Küçəsi, Bakı 1073, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nal%20baku%20cafe%20%26%20lounge&query_place_id=ChIJj-GI4sx9MEARZ-xyqm_tswM"
"1","ChIJI0Ii42t9MEARnALVA-EvzZQ","Bagda Nargiz Mall","restaurant","4.8","106","","Azerbaijani restaurant","centre","Fountains Square, Baku 1005, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bagda%20Nargiz%20Mall&query_place_id=ChIJI0Ii42t9MEARnALVA-EvzZQ"
"1","ChIJebMEJqF-MEARtkSEqiGpoPA","Atelier 61 Grill and Terrace","restaurant","4.1","105","","Restaurant","centre","National Flag Square, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Atelier%2061%20Grill%20and%20Terrace&query_place_id=ChIJebMEJqF-MEARtkSEqiGpoPA"
"1","ChIJS_2KBst9MEARmxxnCw6PIm0","Greenwich Tavern","bar_pub","4.4","104","","Bar","centre","195 Nizami St, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Greenwich%20Tavern&query_place_id=ChIJS_2KBst9MEARmxxnCw6PIm0"
"1","ChIJa6XbgBt9MEAR-gZ1R8KVMsk","Lokal Café & Bakery","cafe_coffee","4.5","102","","Cafe","centre","71 Neftchilar Ave, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Lokal%20Caf%C3%A9%20%26%20Bakery&query_place_id=ChIJa6XbgBt9MEAR-gZ1R8KVMsk"
"1","ChIJAVAEaP1iMEAR4raZOKb7r4U","WallStreet Karaoke & Restaurant","restaurant","4.3","102","","Restaurant","centre","26b Mahsati Ganjavi Rd, Baku 1026, Azerbaijan","https://www.google.com/maps/search/?api=1&query=WallStreet%20Karaoke%20%26%20Restaurant&query_place_id=ChIJAVAEaP1iMEAR4raZOKb7r4U"
"1","ChIJi7TkU0Z9MEARQ2_o8KPMTFs","Luciano Restaurant","restaurant","4.5","99","","Italian restaurant","centre","97 Zarifa Aliyeva St, Baku 0400, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Luciano%20Restaurant&query_place_id=ChIJi7TkU0Z9MEARQ2_o8KPMTFs"
"1","ChIJKU8qV_99MEARYWxSvKZ8hbk","Zafferano","restaurant","4.4","98","","Fine dining restaurant","centre","1 Neftchilar Ave, Baku 1095, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Zafferano&query_place_id=ChIJKU8qV_99MEARYWxSvKZ8hbk"
"1","ChIJTVgfKD7zMEARHlqtm_WQyL4","Bosfor Restaurant","restaurant","4.2","95","","Restaurant","centre","Sea Breeze , Nardaran 1000, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bosfor%20Restaurant&query_place_id=ChIJTVgfKD7zMEARHlqtm_WQyL4"
"1","ChIJHR7y8xd9MEARTudIuqY5pUU","Museum Inn Baku Terrace & Restaurant","restaurant","4.1","95","","Asian restaurant","centre","Böyük Qala Küçəsi Döngə 6 3 Qız Qalası Ilə Üzbəüz, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Museum%20Inn%20Baku%20Terrace%20%26%20Restaurant&query_place_id=ChIJHR7y8xd9MEARTudIuqY5pUU"
"1","ChIJoy07TAB9MEARYh14X-4mxLs","Bollyfood Indian Restaurant","restaurant","4.5","93","","Indian restaurant","centre","Nariman Narimanov, Str, 3/17 Əhməd Rəcəbli, Bakı 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bollyfood%20Indian%20Restaurant&query_place_id=ChIJoy07TAB9MEARYh14X-4mxLs"
"1","ChIJW-nLwbl9MEARqF4lRyBBzeM","Bukhara Indian Restaurant","restaurant","4.9","92","","Indian restaurant","centre","Rzaoglu 7 Təbriz xəlil, Baku 1100, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bukhara%20Indian%20Restaurant&query_place_id=ChIJW-nLwbl9MEARqF4lRyBBzeM"
"1","ChIJFbhHNABfMEARwWoIe046RaY","Cuppa Coffee - Mardakan","cafe_coffee","4.3","91","","Coffee shop","centre","Mardakan yolu, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cuppa%20Coffee%20-%20Mardakan&query_place_id=ChIJFbhHNABfMEARwWoIe046RaY"
"1","ChIJpS94No31MEARgZaJKO2TxE0","Rahib Restoranı","restaurant","4.7","90","","Restaurant","centre","G39X+RC7, Zagulba Highway, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Rahib%20Restoran%C4%B1&query_place_id=ChIJpS94No31MEARgZaJKO2TxE0"
"1","ChIJVyQW1EpjMEARC51vKtqZois","Bakı Restoranı","restaurant","4.5","89","","Restaurant","centre","25F Bağüstü küç, Bakı 1040, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bak%C4%B1%20Restoran%C4%B1&query_place_id=ChIJVyQW1EpjMEARC51vKtqZois"
"1","ChIJWVEXX7GIOkARE3FpmgzM0Rw","Restoran Batabat","restaurant","4.3","88","","Restaurant","centre","Bəxtiyar Əliyev küçəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Restoran%20Batabat&query_place_id=ChIJWVEXX7GIOkARE3FpmgzM0Rw"
"1","ChIJYxu4n_p5MEAR8gDGMbdwsZQ","Dəniz Balıq Evi","restaurant","4.1","88","","Seafood restaurant","centre","Namiq Quliyev, Baku 1003, Azerbaijan","https://www.google.com/maps/search/?api=1&query=D%C9%99niz%20Bal%C4%B1q%20Evi&query_place_id=ChIJYxu4n_p5MEAR8gDGMbdwsZQ"
"1","ChIJUbi8sbB9MEARHlckjy78ff4","Okean Tea House By Hollywood","tea_house","4.4","87","","Tea house","centre","77 Nizami St, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Okean%20Tea%20House%20By%20Hollywood&query_place_id=ChIJUbi8sbB9MEARHlckjy78ff4"
"1","ChIJuXMHGPJ9MEARmbjS4_tpmJo","Cubar","bar_pub","4","87","","Bar","centre","15 Aziz Aliyev St, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cubar&query_place_id=ChIJuXMHGPJ9MEARmbjS4_tpmJo"
"1","ChIJjV2907R9MEARauOAITt3uoY","ChinFu吃府 restaurant","restaurant","4.6","85","","Asian restaurant","centre","61B Zarifa Aliyeva St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=ChinFu%E5%90%83%E5%BA%9C%20restaurant&query_place_id=ChIJjV2907R9MEARauOAITt3uoY"
"1","ChIJmVu3Ni3xMEAR_BJYTlLCK-A","Bağda","restaurant","4.4","85","","Restaurant","centre|Bilgah, Azerbaijan","8, ev 818 Dalan, Bakı 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ba%C4%9Fda&query_place_id=ChIJmVu3Ni3xMEAR_BJYTlLCK-A"
"1","ChIJ11Z0eaiHMEARiguYbK7kzvg","Bağçalı Saray","restaurant","4.6","81","","Restaurant","centre","23C Jafar Khandan St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ba%C4%9F%C3%A7al%C4%B1%20Saray&query_place_id=ChIJ11Z0eaiHMEARiguYbK7kzvg"
"1","ChIJDzDGAsxfMEARQw6xzUqNrmw","Sanli Urfa Merdekan","restaurant","4.4","81","","Family restaurant","centre","F4QP+5R9, Sergey Yesenin, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Sanli%20Urfa%20Merdekan&query_place_id=ChIJDzDGAsxfMEARQw6xzUqNrmw"
"1","ChIJb1ITs9T1MEARtcHRqPsihxA","Qəsr Restoran","restaurant","4.5","80","","Restaurant","centre","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Q%C9%99sr%20Restoran&query_place_id=ChIJb1ITs9T1MEARtcHRqPsihxA"
"1","ChIJvZY2fgB9MEARFzv5wNx6RFo","Bakı Qutabı","quick_bites","4.9","68","","Fast food restaurant","centre","46 Rashid Behbudov St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bak%C4%B1%20Qutab%C4%B1&query_place_id=ChIJvZY2fgB9MEARFzv5wNx6RFo"
"1","ChIJu75syAnxMEARWJphcHuTV6U","Lvov Şokolad Evi - Amburan Mall","cafe_coffee","4.4","68","","Cafe","centre","Bakı Dairəvi Yolu, Bilgəh, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Lvov%20%C5%9Eokolad%20Evi%20-%20Amburan%20Mall&query_place_id=ChIJu75syAnxMEARWJphcHuTV6U"
"1","ChIJBccXyrZ9MEAR8Jp62e87cgI","HASHTAG BAR","bar_pub","4.1","68","","Bar","centre","Natavan Street, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=HASHTAG%20BAR&query_place_id=ChIJBccXyrZ9MEAR8Jp62e87cgI"
"1","ChIJeaU_xH1jMEAR5DvIXLwiEL8","""Tatli"" Bakery","dessert_bakery","4.3","64","","Pastry shop","centre","9XMH+VW3, Samir Jafarov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%22Tatli%22%20Bakery&query_place_id=ChIJeaU_xH1jMEAR5DvIXLwiEL8"
"1","ChIJV3OyXWB9MEARuk1VxEuMfYw","Mings Chinese Food","quick_bites","4.7","62","","Chinese noodle restaurant","centre","147 Lev Tolstoy, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mings%20Chinese%20Food&query_place_id=ChIJV3OyXWB9MEARuk1VxEuMfYw"
"1","ChIJSRacs-d9MEARkmd19bHB6qg","OroNero Bar & Ristorante","bar_pub","4.4","61","","Italian restaurant","centre","JW Marriott AZ1010, 674 Azadliq Ave, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=OroNero%20Bar%20%26%20Ristorante&query_place_id=ChIJSRacs-d9MEARkmd19bHB6qg"
"1","ChIJtwBNWgZ9MEARrVp-HF4IYU0","Kichin.baku","bar_pub","5","60","","Cocktail bar","centre","54 Nizami St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kichin.baku&query_place_id=ChIJtwBNWgZ9MEARrVp-HF4IYU0"
"1","ChIJMQkmtid9MEARdVYnTF6R4yk","ANGELINA french bakery","dessert_bakery","4.8","60","","Bakery","centre","58 Azadliq Ave, Baku 1010, Azerbaijan","https://www.google.com/maps/search/?api=1&query=ANGELINA%20french%20bakery&query_place_id=ChIJMQkmtid9MEARdVYnTF6R4yk"
"1","ChIJV8IuztzzMEAR5WtsmNQyQvQ","Burger Factory","quick_bites","4.4","57","","Hamburger restaurant","centre","Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Burger%20Factory&query_place_id=ChIJV8IuztzzMEAR5WtsmNQyQvQ"
